Temperature,Soil_color,Crop,Nitrogen,Phosphorus,Potassium,Fertilizer
30,Black,Ginger,60,50,65,Ammonium Sulphate
35,Black,Ginger,40,55,70,Ammonium Sulphate
35,Black,Ginger,45,55,70,Ammonium Sulphate
35,Black,Ginger,50,55,70,Ammonium Sulphate
35,Black,Ginger,55,55,70,Ammonium Sulphate
35,Black,Ginger,60,55,70,Ammonium Sulphate
20,Black,Ginger,40,60,75,Ammonium Sulphate
20,Black,Ginger,45,60,75,Ammonium Sulphate
20,Black,Ginger,50,60,75,Ammonium Sulphate
20,Black,Ginger,55,60,75,Ammonium Sulphate
20,Black,Ginger,60,60,75,Ammonium Sulphate
20,Red,Turmeric,50,50,40,Urea
20,Red,Turmeric,55,50,40,Urea
20,Red,Turmeric,60,50,40,Urea
25,Red,Turmeric,50,55,45,Urea
25,Red,Turmeric,55,55,45,Urea
25,Red,Turmeric,60,55,45,Urea
30,Red,Turmeric,50,60,50,Urea
30,Red,Turmeric,55,60,50,Urea
30,Red,Turmeric,60,60,50,Urea
20,Red,Turmeric,50,50,45,Ferrous Sulphate
20,Red,Turmeric,55,50,45,Ferrous Sulphate
20,Red,Turmeric,60,50,45,Ferrous Sulphate
25,Red,Turmeric,50,55,50,Ferrous Sulphate
25,Red,Turmeric,55,55,50,Ferrous Sulphate
25,Red,Turmeric,60,55,50,Ferrous Sulphate
30,Red,Turmeric,50,60,40,Ferrous Sulphate
30,Red,Turmeric,55,60,40,Ferrous Sulphate
30,Red,Turmeric,60,60,40,Ferrous Sulphate
20,Red,Turmeric,50,50,50,White Potash
20,Red,Turmeric,55,50,50,White Potash
20,Red,Turmeric,60,50,50,White Potash
25,Red,Turmeric,50,55,40,White Potash
25,Red,Turmeric,55,55,40,White Potash
25,Red,Turmeric,60,55,40,White Potash
30,Red,Turmeric,50,60,45,White Potash
30,Red,Turmeric,55,60,45,White Potash
30,Red,Turmeric,60,60,45,White Potash
15,Black,Wheat,60,40,40,19:19:19 NPK
15,Black,Wheat,65,40,40,19:19:19 NPK
15,Black,Wheat,70,40,40,19:19:19 NPK
15,Black,Wheat,75,40,40,19:19:19 NPK
15,Black,Wheat,80,40,40,19:19:19 NPK
20,Black,Wheat,60,45,45,19:19:19 NPK
20,Black,Wheat,65,45,45,19:19:19 NPK
20,Black,Wheat,70,45,45,19:19:19 NPK
20,Black,Wheat,75,45,45,19:19:19 NPK
20,Black,Wheat,80,45,45,19:19:19 NPK
25,Black,Wheat,60,50,50,19:19:19 NPK
25,Black,Wheat,65,50,50,19:19:19 NPK
25,Black,Wheat,70,50,50,19:19:19 NPK
25,Black,Wheat,75,50,50,19:19:19 NPK
25,Black,Wheat,80,50,50,19:19:19 NPK
15,Black,Wheat,60,55,55,19:19:19 NPK
15,Black,Wheat,65,55,55,19:19:19 NPK
15,Black,Wheat,70,55,55,19:19:19 NPK
15,Black,Wheat,75,55,55,19:19:19 NPK
15,Black,Wheat,80,55,55,19:19:19 NPK
20,Black,Wheat,60,60,60,19:19:19 NPK
20,Black,Wheat,65,60,60,19:19:19 NPK
20,Black,Wheat,70,60,60,19:19:19 NPK
20,Black,Wheat,75,60,60,19:19:19 NPK
20,Black,Wheat,80,60,60,19:19:19 NPK
25,Black,Wheat,60,40,45,Urea
25,Black,Wheat,65,40,45,Urea
25,Black,Wheat,70,40,45,Urea
25,Black,Wheat,75,40,45,Urea
25,Black,Wheat,80,40,45,Urea
15,Black,Wheat,60,45,50,Urea
15,Black,Wheat,65,45,50,Urea
15,Black,Wheat,70,45,50,Urea
15,Black,Wheat,75,45,50,Urea
15,Black,Wheat,80,45,50,Urea
20,Black,Wheat,60,50,55,Urea
20,Black,Wheat,65,50,55,Urea
20,Black,Wheat,70,50,55,Urea
20,Black,Wheat,75,50,55,Urea
20,Black,Wheat,80,50,55,Urea
25,Black,Wheat,60,55,60,Urea
25,Black,Wheat,65,55,60,Urea
25,Black,Wheat,70,55,60,Urea
25,Black,Wheat,75,55,60,Urea
25,Black,Wheat,80,55,60,Urea
15,Black,Wheat,60,60,40,Urea
15,Black,Wheat,65,60,40,Urea
15,Black,Wheat,70,60,40,Urea
15,Black,Wheat,75,60,40,Urea
15,Black,Wheat,80,60,40,Urea
20,Black,Wheat,60,40,50,19:19:19 NPK
20,Black,Wheat,65,40,50,19:19:19 NPK
20,Black,Wheat,70,40,50,19:19:19 NPK
20,Black,Wheat,75,40,50,19:19:19 NPK
20,Black,Wheat,80,40,50,19:19:19 NPK
25,Black,Wheat,60,45,55,19:19:19 NPK
25,Black,Wheat,65,45,55,19:19:19 NPK
25,Black,Wheat,70,45,55,19:19:19 NPK
25,Black,Wheat,75,45,55,19:19:19 NPK
25,Black,Wheat,80,45,55,19:19:19 NPK
15,Black,Wheat,60,50,60,19:19:19 NPK
15,Black,Wheat,65,50,60,19:19:19 NPK
15,Black,Wheat,70,50,60,19:19:19 NPK
15,Black,Wheat,75,50,60,19:19:19 NPK
15,Black,Wheat,80,50,60,19:19:19 NPK
20,Black,Wheat,60,55,40,19:19:19 NPK
20,Black,Wheat,65,55,40,19:19:19 NPK
20,Black,Wheat,70,55,40,19:19:19 NPK
20,Black,Wheat,75,55,40,19:19:19 NPK
20,Black,Wheat,80,55,40,19:19:19 NPK
25,Black,Wheat,60,60,45,19:19:19 NPK
25,Black,Wheat,65,60,45,19:19:19 NPK
25,Black,Wheat,70,60,45,19:19:19 NPK
25,Black,Wheat,75,60,45,19:19:19 NPK
25,Black,Wheat,80,60,45,19:19:19 NPK
15,Black,Wheat,60,40,55,Urea
15,Black,Wheat,65,40,55,Urea
15,Black,Wheat,70,40,55,Urea
15,Black,Wheat,75,40,55,Urea
15,Black,Wheat,80,40,55,Urea
20,Black,Wheat,60,45,60,Urea
20,Black,Wheat,65,45,60,Urea
20,Black,Wheat,70,45,60,Urea
20,Black,Wheat,75,45,60,Urea
20,Black,Wheat,80,45,60,Urea
25,Black,Wheat,60,50,40,Urea
25,Black,Wheat,65,50,40,Urea
25,Black,Wheat,70,50,40,Urea
25,Black,Wheat,75,50,40,Urea
25,Black,Wheat,80,50,40,Urea
15,Black,Wheat,60,55,45,Urea
15,Black,Wheat,65,55,45,Urea
15,Black,Wheat,70,55,45,Urea
15,Black,Wheat,75,55,45,Urea
15,Black,Wheat,80,55,45,Urea
20,Black,Wheat,60,60,50,Urea
20,Black,Wheat,65,60,50,Urea
20,Black,Wheat,70,60,50,Urea
20,Black,Wheat,75,60,50,Urea
20,Black,Wheat,80,60,50,Urea
25,Black,Wheat,60,40,60,19:19:19 NPK
25,Black,Wheat,65,40,60,19:19:19 NPK
25,Black,Wheat,70,40,60,19:19:19 NPK
25,Black,Wheat,75,40,60,19:19:19 NPK
25,Black,Wheat,80,40,60,19:19:19 NPK
15,Black,Wheat,60,45,40,19:19:19 NPK
15,Black,Wheat,65,45,40,19:19:19 NPK
15,Black,Wheat,70,45,40,19:19:19 NPK
15,Black,Wheat,75,45,40,19:19:19 NPK
15,Black,Wheat,80,45,40,19:19:19 NPK
20,Black,Wheat,60,50,45,19:19:19 NPK
20,Black,Wheat,65,50,45,19:19:19 NPK
20,Black,Wheat,70,50,45,19:19:19 NPK
20,Black,Wheat,75,50,45,19:19:19 NPK
20,Black,Wheat,80,50,45,19:19:19 NPK
25,Black,Wheat,60,55,50,19:19:19 NPK
25,Black,Wheat,65,55,50,19:19:19 NPK
25,Black,Wheat,70,55,50,19:19:19 NPK
25,Black,Wheat,75,55,50,19:19:19 NPK
25,Black,Wheat,80,55,50,19:19:19 NPK
15,Black,Wheat,60,60,55,19:19:19 NPK
15,Black,Wheat,65,60,55,19:19:19 NPK
15,Black,Wheat,70,60,55,19:19:19 NPK
15,Black,Wheat,75,60,55,19:19:19 NPK
15,Black,Wheat,80,60,55,19:19:19 NPK
20,Reddish Brown,Sugarcane,120,60,80,DAP
20,Reddish Brown,Sugarcane,125,60,80,DAP
20,Reddish Brown,Sugarcane,130,60,80,DAP
20,Reddish Brown,Sugarcane,135,60,80,DAP
20,Reddish Brown,Sugarcane,140,60,80,DAP
20,Reddish Brown,Sugarcane,145,60,80,DAP
20,Reddish Brown,Sugarcane,150,60,80,DAP
25,Reddish Brown,Sugarcane,120,65,85,DAP
25,Reddish Brown,Sugarcane,125,65,85,DAP
25,Reddish Brown,Sugarcane,130,65,85,DAP
25,Reddish Brown,Sugarcane,135,65,85,DAP
25,Reddish Brown,Sugarcane,140,65,85,DAP
25,Reddish Brown,Sugarcane,145,65,85,DAP
25,Reddish Brown,Sugarcane,150,65,85,DAP
30,Reddish Brown,Sugarcane,120,70,90,DAP
30,Reddish Brown,Sugarcane,125,70,90,DAP
30,Reddish Brown,Sugarcane,130,70,90,DAP
30,Reddish Brown,Sugarcane,135,70,90,DAP
30,Reddish Brown,Sugarcane,140,70,90,DAP
30,Reddish Brown,Sugarcane,145,70,90,DAP
30,Reddish Brown,Sugarcane,150,70,90,DAP
20,Reddish Brown,Sugarcane,120,75,95,DAP
20,Reddish Brown,Sugarcane,125,75,95,DAP
20,Reddish Brown,Sugarcane,130,75,95,DAP
20,Reddish Brown,Sugarcane,135,75,95,DAP
20,Reddish Brown,Sugarcane,140,75,95,DAP
20,Reddish Brown,Sugarcane,145,75,95,DAP
20,Reddish Brown,Sugarcane,150,75,95,DAP
25,Reddish Brown,Sugarcane,120,80,100,DAP
25,Reddish Brown,Sugarcane,125,80,100,DAP
25,Reddish Brown,Sugarcane,130,80,100,DAP
25,Reddish Brown,Sugarcane,135,80,100,DAP
25,Reddish Brown,Sugarcane,140,80,100,DAP
25,Reddish Brown,Sugarcane,145,80,100,DAP
25,Reddish Brown,Sugarcane,150,80,100,DAP
30,Reddish Brown,Sugarcane,120,60,85,Urea
30,Reddish Brown,Sugarcane,125,60,85,Urea
30,Reddish Brown,Sugarcane,130,60,85,Urea
30,Reddish Brown,Sugarcane,135,60,85,Urea
30,Reddish Brown,Sugarcane,140,60,85,Urea
30,Reddish Brown,Sugarcane,145,60,85,Urea
30,Reddish Brown,Sugarcane,150,60,85,Urea
20,Reddish Brown,Sugarcane,120,65,90,Urea
20,Reddish Brown,Sugarcane,125,65,90,Urea
20,Reddish Brown,Sugarcane,130,65,90,Urea
20,Reddish Brown,Sugarcane,135,65,90,Urea
20,Reddish Brown,Sugarcane,140,65,90,Urea
20,Reddish Brown,Sugarcane,145,65,90,Urea
20,Reddish Brown,Sugarcane,150,65,90,Urea
25,Reddish Brown,Sugarcane,120,70,95,Urea
25,Reddish Brown,Sugarcane,125,70,95,Urea
25,Reddish Brown,Sugarcane,130,70,95,Urea
25,Reddish Brown,Sugarcane,135,70,95,Urea
25,Reddish Brown,Sugarcane,140,70,95,Urea
25,Reddish Brown,Sugarcane,145,70,95,Urea
25,Reddish Brown,Sugarcane,150,70,95,Urea
30,Reddish Brown,Sugarcane,120,75,100,Urea
30,Reddish Brown,Sugarcane,125,75,100,Urea
30,Reddish Brown,Sugarcane,130,75,100,Urea
30,Reddish Brown,Sugarcane,135,75,100,Urea
30,Reddish Brown,Sugarcane,140,75,100,Urea
30,Reddish Brown,Sugarcane,145,75,100,Urea
30,Reddish Brown,Sugarcane,150,75,100,Urea
20,Reddish Brown,Sugarcane,120,80,80,Urea
20,Reddish Brown,Sugarcane,125,80,80,Urea
20,Reddish Brown,Sugarcane,130,80,80,Urea
20,Reddish Brown,Sugarcane,135,80,80,Urea
20,Reddish Brown,Sugarcane,140,80,80,Urea
20,Reddish Brown,Sugarcane,145,80,80,Urea
20,Reddish Brown,Sugarcane,150,80,80,Urea
25,Reddish Brown,Sugarcane,120,60,90,MOP
25,Reddish Brown,Sugarcane,125,60,90,MOP
25,Reddish Brown,Sugarcane,130,60,90,MOP
25,Reddish Brown,Sugarcane,135,60,90,MOP
25,Reddish Brown,Sugarcane,140,60,90,MOP
25,Reddish Brown,Sugarcane,145,60,90,MOP
25,Reddish Brown,Sugarcane,150,60,90,MOP
30,Reddish Brown,Sugarcane,120,65,95,MOP
30,Reddish Brown,Sugarcane,125,65,95,MOP
30,Reddish Brown,Sugarcane,130,65,95,MOP
30,Reddish Brown,Sugarcane,135,65,95,MOP
30,Reddish Brown,Sugarcane,140,65,95,MOP
30,Reddish Brown,Sugarcane,145,65,95,MOP
30,Reddish Brown,Sugarcane,150,65,95,MOP
20,Reddish Brown,Sugarcane,120,70,100,MOP
20,Reddish Brown,Sugarcane,125,70,100,MOP
20,Reddish Brown,Sugarcane,130,70,100,MOP
20,Reddish Brown,Sugarcane,135,70,100,MOP
20,Reddish Brown,Sugarcane,140,70,100,MOP
20,Reddish Brown,Sugarcane,145,70,100,MOP
20,Reddish Brown,Sugarcane,150,70,100,MOP
25,Reddish Brown,Sugarcane,120,75,80,MOP
25,Reddish Brown,Sugarcane,125,75,80,MOP
25,Reddish Brown,Sugarcane,130,75,80,MOP
25,Reddish Brown,Sugarcane,135,75,80,MOP
25,Reddish Brown,Sugarcane,140,75,80,MOP
25,Reddish Brown,Sugarcane,145,75,80,MOP
25,Reddish Brown,Sugarcane,150,75,80,MOP
30,Reddish Brown,Sugarcane,120,80,85,MOP
30,Reddish Brown,Sugarcane,125,80,85,MOP
30,Reddish Brown,Sugarcane,130,80,85,MOP
30,Reddish Brown,Sugarcane,135,80,85,MOP
30,Reddish Brown,Sugarcane,140,80,85,MOP
30,Reddish Brown,Sugarcane,145,80,85,MOP
30,Reddish Brown,Sugarcane,150,80,85,MOP
20,Reddish Brown,Sugarcane,120,60,95,DAP
20,Reddish Brown,Sugarcane,125,60,95,DAP
20,Reddish Brown,Sugarcane,130,60,95,DAP
20,Reddish Brown,Sugarcane,135,60,95,DAP
20,Reddish Brown,Sugarcane,140,60,95,DAP
20,Reddish Brown,Sugarcane,145,60,95,DAP
20,Reddish Brown,Sugarcane,150,60,95,DAP
25,Reddish Brown,Sugarcane,120,65,100,DAP
25,Reddish Brown,Sugarcane,125,65,100,DAP
25,Reddish Brown,Sugarcane,130,65,100,DAP
25,Reddish Brown,Sugarcane,135,65,100,DAP
25,Reddish Brown,Sugarcane,140,65,100,DAP
25,Reddish Brown,Sugarcane,145,65,100,DAP
25,Reddish Brown,Sugarcane,150,65,100,DAP
30,Reddish Brown,Sugarcane,120,70,80,DAP
30,Reddish Brown,Sugarcane,125,70,80,DAP
30,Reddish Brown,Sugarcane,130,70,80,DAP
30,Reddish Brown,Sugarcane,135,70,80,DAP
30,Reddish Brown,Sugarcane,140,70,80,DAP
30,Reddish Brown,Sugarcane,145,70,80,DAP
30,Reddish Brown,Sugarcane,150,70,80,DAP
20,Reddish Brown,Sugarcane,120,75,85,DAP
20,Reddish Brown,Sugarcane,125,75,85,DAP
20,Reddish Brown,Sugarcane,130,75,85,DAP
20,Reddish Brown,Sugarcane,135,75,85,DAP
20,Reddish Brown,Sugarcane,140,75,85,DAP
20,Reddish Brown,Sugarcane,145,75,85,DAP
20,Reddish Brown,Sugarcane,150,75,85,DAP
25,Reddish Brown,Sugarcane,120,80,90,DAP
25,Reddish Brown,Sugarcane,125,80,90,DAP
25,Reddish Brown,Sugarcane,130,80,90,DAP
25,Reddish Brown,Sugarcane,135,80,90,DAP
25,Reddish Brown,Sugarcane,140,80,90,DAP
25,Reddish Brown,Sugarcane,145,80,90,DAP
25,Reddish Brown,Sugarcane,150,80,90,DAP
30,Reddish Brown,Sugarcane,120,60,100,Urea
30,Reddish Brown,Sugarcane,125,60,100,Urea
30,Reddish Brown,Sugarcane,130,60,100,Urea
30,Reddish Brown,Sugarcane,135,60,100,Urea
30,Reddish Brown,Sugarcane,140,60,100,Urea
30,Reddish Brown,Sugarcane,145,60,100,Urea
30,Reddish Brown,Sugarcane,150,60,100,Urea
20,Reddish Brown,Sugarcane,120,65,80,Urea
20,Reddish Brown,Sugarcane,125,65,80,Urea
20,Reddish Brown,Sugarcane,130,65,80,Urea
20,Reddish Brown,Sugarcane,135,65,80,Urea
20,Reddish Brown,Sugarcane,140,65,80,Urea
20,Reddish Brown,Sugarcane,145,65,80,Urea
20,Reddish Brown,Sugarcane,150,65,80,Urea
25,Reddish Brown,Sugarcane,120,70,85,Urea
25,Reddish Brown,Sugarcane,125,70,85,Urea
25,Reddish Brown,Sugarcane,130,70,85,Urea
25,Reddish Brown,Sugarcane,135,70,85,Urea
25,Reddish Brown,Sugarcane,140,70,85,Urea
25,Reddish Brown,Sugarcane,145,70,85,Urea
25,Reddish Brown,Sugarcane,150,70,85,Urea
30,Reddish Brown,Sugarcane,120,75,90,Urea
30,Reddish Brown,Sugarcane,125,75,90,Urea
30,Reddish Brown,Sugarcane,130,75,90,Urea
30,Reddish Brown,Sugarcane,135,75,90,Urea
30,Reddish Brown,Sugarcane,140,75,90,Urea
30,Reddish Brown,Sugarcane,145,75,90,Urea
30,Reddish Brown,Sugarcane,150,75,90,Urea
20,Reddish Brown,Sugarcane,120,80,95,Urea
20,Reddish Brown,Sugarcane,125,80,95,Urea
20,Reddish Brown,Sugarcane,130,80,95,Urea
20,Reddish Brown,Sugarcane,135,80,95,Urea
20,Reddish Brown,Sugarcane,140,80,95,Urea
20,Reddish Brown,Sugarcane,145,80,95,Urea
20,Reddish Brown,Sugarcane,150,80,95,Urea
20,Red,Grapes,80,40,120,Ferrous Sulphate
20,Red,Grapes,85,40,120,Ferrous Sulphate
20,Red,Grapes,90,40,120,Ferrous Sulphate
20,Red,Grapes,95,40,120,Ferrous Sulphate
20,Red,Grapes,100,40,120,Ferrous Sulphate
25,Red,Grapes,80,45,125,Ferrous Sulphate
25,Red,Grapes,85,45,125,Ferrous Sulphate
25,Red,Grapes,90,45,125,Ferrous Sulphate
25,Red,Grapes,95,45,125,Ferrous Sulphate
25,Red,Grapes,100,45,125,Ferrous Sulphate
30,Red,Grapes,80,50,130,Ferrous Sulphate
30,Red,Grapes,85,50,130,Ferrous Sulphate
30,Red,Grapes,90,50,130,Ferrous Sulphate
30,Red,Grapes,95,50,130,Ferrous Sulphate
30,Red,Grapes,100,50,130,Ferrous Sulphate
20,Red,Grapes,80,55,135,Ferrous Sulphate
20,Red,Grapes,85,55,135,Ferrous Sulphate
20,Red,Grapes,90,55,135,Ferrous Sulphate
20,Red,Grapes,95,55,135,Ferrous Sulphate
20,Red,Grapes,100,55,135,Ferrous Sulphate
25,Red,Grapes,80,60,140,Ferrous Sulphate
25,Red,Grapes,85,60,140,Ferrous Sulphate
25,Red,Grapes,90,60,140,Ferrous Sulphate
25,Red,Grapes,95,60,140,Ferrous Sulphate
25,Red,Grapes,100,60,140,Ferrous Sulphate
30,Red,Grapes,80,40,125,10:10:10 NPK
30,Red,Grapes,85,40,125,10:10:10 NPK
30,Red,Grapes,90,40,125,10:10:10 NPK
30,Red,Grapes,95,40,125,10:10:10 NPK
30,Red,Grapes,100,40,125,10:10:10 NPK
20,Red,Grapes,80,45,130,10:10:10 NPK
20,Red,Grapes,85,45,130,10:10:10 NPK
20,Red,Grapes,90,45,130,10:10:10 NPK
20,Red,Grapes,95,45,130,10:10:10 NPK
20,Red,Grapes,100,45,130,10:10:10 NPK
25,Red,Grapes,80,50,135,10:10:10 NPK
25,Red,Grapes,85,50,135,10:10:10 NPK
25,Red,Grapes,90,50,135,10:10:10 NPK
25,Red,Grapes,95,50,135,10:10:10 NPK
25,Red,Grapes,100,50,135,10:10:10 NPK
30,Red,Grapes,80,55,140,10:10:10 NPK
30,Red,Grapes,85,55,140,10:10:10 NPK
30,Red,Grapes,90,55,140,10:10:10 NPK
30,Red,Grapes,95,55,140,10:10:10 NPK
30,Red,Grapes,100,55,140,10:10:10 NPK
20,Red,Grapes,80,60,120,10:10:10 NPK
20,Red,Grapes,85,60,120,10:10:10 NPK
20,Red,Grapes,90,60,120,10:10:10 NPK
20,Red,Grapes,95,60,120,10:10:10 NPK
20,Red,Grapes,100,60,120,10:10:10 NPK
25,Red,Grapes,80,40,130,Hydrated Lime
25,Red,Grapes,85,40,130,Hydrated Lime
25,Red,Grapes,90,40,130,Hydrated Lime
25,Red,Grapes,95,40,130,Hydrated Lime
25,Red,Grapes,100,40,130,Hydrated Lime
30,Red,Grapes,80,45,135,Hydrated Lime
30,Red,Grapes,85,45,135,Hydrated Lime
30,Red,Grapes,90,45,135,Hydrated Lime
30,Red,Grapes,95,45,135,Hydrated Lime
30,Red,Grapes,100,45,135,Hydrated Lime
20,Red,Grapes,80,50,140,Hydrated Lime
20,Red,Grapes,85,50,140,Hydrated Lime
20,Red,Grapes,90,50,140,Hydrated Lime
20,Red,Grapes,95,50,140,Hydrated Lime
20,Red,Grapes,100,50,140,Hydrated Lime
25,Red,Grapes,80,55,120,Hydrated Lime
25,Red,Grapes,85,55,120,Hydrated Lime
25,Red,Grapes,90,55,120,Hydrated Lime
25,Red,Grapes,95,55,120,Hydrated Lime
25,Red,Grapes,100,55,120,Hydrated Lime
30,Red,Grapes,80,60,125,Hydrated Lime
30,Red,Grapes,85,60,125,Hydrated Lime
30,Red,Grapes,90,60,125,Hydrated Lime
30,Red,Grapes,95,60,125,Hydrated Lime
30,Red,Grapes,100,60,125,Hydrated Lime
20,Red,Grapes,80,40,135,Ferrous Sulphate
20,Red,Grapes,85,40,135,Ferrous Sulphate
20,Red,Grapes,90,40,135,Ferrous Sulphate
20,Red,Grapes,95,40,135,Ferrous Sulphate
20,Red,Grapes,100,40,135,Ferrous Sulphate
25,Red,Grapes,80,45,140,Ferrous Sulphate
25,Red,Grapes,85,45,140,Ferrous Sulphate
25,Red,Grapes,90,45,140,Ferrous Sulphate
25,Red,Grapes,95,45,140,Ferrous Sulphate
25,Red,Grapes,100,45,140,Ferrous Sulphate
30,Red,Grapes,80,50,120,Ferrous Sulphate
30,Red,Grapes,85,50,120,Ferrous Sulphate
30,Red,Grapes,90,50,120,Ferrous Sulphate
30,Red,Grapes,95,50,120,Ferrous Sulphate
30,Red,Grapes,100,50,120,Ferrous Sulphate
20,Red,Grapes,80,55,125,Ferrous Sulphate
20,Red,Grapes,85,55,125,Ferrous Sulphate
20,Red,Grapes,90,55,125,Ferrous Sulphate
20,Red,Grapes,95,55,125,Ferrous Sulphate
20,Red,Grapes,100,55,125,Ferrous Sulphate
25,Red,Grapes,80,60,130,Ferrous Sulphate
25,Red,Grapes,85,60,130,Ferrous Sulphate
25,Red,Grapes,90,60,130,Ferrous Sulphate
25,Red,Grapes,95,60,130,Ferrous Sulphate
25,Red,Grapes,100,60,130,Ferrous Sulphate
30,Red,Grapes,80,40,140,10:10:10 NPK
30,Red,Grapes,85,40,140,10:10:10 NPK
30,Red,Grapes,90,40,140,10:10:10 NPK
30,Red,Grapes,95,40,140,10:10:10 NPK
30,Red,Grapes,100,40,140,10:10:10 NPK
20,Red,Grapes,80,45,120,10:10:10 NPK
20,Red,Grapes,85,45,120,10:10:10 NPK
20,Red,Grapes,90,45,120,10:10:10 NPK
20,Red,Grapes,95,45,120,10:10:10 NPK
20,Red,Grapes,100,45,120,10:10:10 NPK
25,Red,Grapes,80,50,125,10:10:10 NPK
25,Red,Grapes,85,50,125,10:10:10 NPK
25,Red,Grapes,90,50,125,10:10:10 NPK
25,Red,Grapes,95,50,125,10:10:10 NPK
25,Red,Grapes,100,50,125,10:10:10 NPK
30,Red,Grapes,80,55,130,10:10:10 NPK
30,Red,Grapes,85,55,130,10:10:10 NPK
30,Red,Grapes,90,55,130,10:10:10 NPK
30,Red,Grapes,95,55,130,10:10:10 NPK
30,Red,Grapes,100,55,130,10:10:10 NPK
20,Red,Grapes,80,60,135,10:10:10 NPK
20,Red,Grapes,85,60,135,10:10:10 NPK
20,Red,Grapes,90,60,135,10:10:10 NPK
20,Red,Grapes,95,60,135,10:10:10 NPK
20,Red,Grapes,100,60,135,10:10:10 NPK
20,Black,Maize,120,60,40,MOP
20,Black,Maize,125,60,40,MOP
20,Black,Maize,130,60,40,MOP
20,Black,Maize,135,60,40,MOP
20,Black,Maize,140,60,40,MOP
20,Black,Maize,145,60,40,MOP
20,Black,Maize,150,60,40,MOP
25,Black,Maize,120,65,45,MOP
25,Black,Maize,125,65,45,MOP
25,Black,Maize,130,65,45,MOP
25,Black,Maize,135,65,45,MOP
25,Black,Maize,140,65,45,MOP
25,Black,Maize,145,65,45,MOP
25,Black,Maize,150,65,45,MOP
30,Black,Maize,120,70,50,MOP
30,Black,Maize,125,70,50,MOP
30,Black,Maize,130,70,50,MOP
30,Black,Maize,135,70,50,MOP
30,Black,Maize,140,70,50,MOP
30,Black,Maize,145,70,50,MOP
30,Black,Maize,150,70,50,MOP
20,Black,Maize,120,75,55,MOP
20,Black,Maize,125,75,55,MOP
20,Black,Maize,130,75,55,MOP
20,Black,Maize,135,75,55,MOP
20,Black,Maize,140,75,55,MOP
20,Black,Maize,145,75,55,MOP
20,Black,Maize,150,75,55,MOP
25,Black,Maize,120,80,60,MOP
25,Black,Maize,125,80,60,MOP
25,Black,Maize,130,80,60,MOP
25,Black,Maize,135,80,60,MOP
25,Black,Maize,140,80,60,MOP
25,Black,Maize,145,80,60,MOP
25,Black,Maize,150,80,60,MOP
30,Black,Maize,120,60,45,SSP
30,Black,Maize,125,60,45,SSP
30,Black,Maize,130,60,45,SSP
30,Black,Maize,135,60,45,SSP
30,Black,Maize,140,60,45,SSP
30,Black,Maize,145,60,45,SSP
30,Black,Maize,150,60,45,SSP
20,Black,Maize,120,65,50,SSP
20,Black,Maize,125,65,50,SSP
20,Black,Maize,130,65,50,SSP
20,Black,Maize,135,65,50,SSP
20,Black,Maize,140,65,50,SSP
20,Black,Maize,145,65,50,SSP
20,Black,Maize,150,65,50,SSP
25,Black,Maize,120,70,55,SSP
25,Black,Maize,125,70,55,SSP
25,Black,Maize,130,70,55,SSP
25,Black,Maize,135,70,55,SSP
25,Black,Maize,140,70,55,SSP
25,Black,Maize,145,70,55,SSP
25,Black,Maize,150,70,55,SSP
30,Black,Maize,120,75,60,SSP
30,Black,Maize,125,75,60,SSP
30,Black,Maize,130,75,60,SSP
30,Black,Maize,135,75,60,SSP
30,Black,Maize,140,75,60,SSP
30,Black,Maize,145,75,60,SSP
30,Black,Maize,150,75,60,SSP
20,Black,Maize,120,80,40,SSP
20,Black,Maize,125,80,40,SSP
20,Black,Maize,130,80,40,SSP
20,Black,Maize,135,80,40,SSP
20,Black,Maize,140,80,40,SSP
20,Black,Maize,145,80,40,SSP
20,Black,Maize,150,80,40,SSP
25,Black,Maize,120,60,50,Urea
25,Black,Maize,125,60,50,Urea
25,Black,Maize,130,60,50,Urea
25,Black,Maize,135,60,50,Urea
25,Black,Maize,140,60,50,Urea
25,Black,Maize,145,60,50,Urea
25,Black,Maize,150,60,50,Urea
30,Black,Maize,120,65,55,Urea
30,Black,Maize,125,65,55,Urea
30,Black,Maize,130,65,55,Urea
30,Black,Maize,135,65,55,Urea
30,Black,Maize,140,65,55,Urea
30,Black,Maize,145,65,55,Urea
30,Black,Maize,150,65,55,Urea
20,Black,Maize,120,70,60,Urea
20,Black,Maize,125,70,60,Urea
20,Black,Maize,130,70,60,Urea
20,Black,Maize,135,70,60,Urea
20,Black,Maize,140,70,60,Urea
20,Black,Maize,145,70,60,Urea
20,Black,Maize,150,70,60,Urea
25,Black,Maize,120,75,40,Urea
25,Black,Maize,125,75,40,Urea
25,Black,Maize,130,75,40,Urea
25,Black,Maize,135,75,40,Urea
25,Black,Maize,140,75,40,Urea
25,Black,Maize,145,75,40,Urea
25,Black,Maize,150,75,40,Urea
30,Black,Maize,120,80,45,Urea
30,Black,Maize,125,80,45,Urea
30,Black,Maize,130,80,45,Urea
30,Black,Maize,135,80,45,Urea
30,Black,Maize,140,80,45,Urea
30,Black,Maize,145,80,45,Urea
30,Black,Maize,150,80,45,Urea
20,Black,Maize,120,60,55,MOP
20,Black,Maize,125,60,55,MOP
20,Black,Maize,130,60,55,MOP
20,Black,Maize,135,60,55,MOP
